0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.5427593223409479,1.6027643413679495,6.681258177766435,11.259408212700562,0.5348350499933293,1.608068321574267,10.195585648363728,17.027012272587207,0.6636812005643538,1.2691159124436675,20.918976023960226,71.84119500397274,0.7044635008680277,1.259508391499843,8.949077154413393,49.66168097152756,2.0
0.5471831170291259,1.5457458612994692,26.13354952569344,50.29601790189139,0.4579350543946153,1.8166399468674022,14.260569912912363,12.22250949855629,0.6778901886528391,1.2683863971797598,7.97509571624457,53.36508613187098,0.654088550958772,1.3118755225766727,2.568189792386713,15.585440377632452,2.0
0.5343376899201999,1.6297524703518098,2.1498258116360924,9.061051037988634,0.5387260831468794,1.5289125307774423,6.356420512041897,9.14896611264745,0.6254056819448199,1.410585140253482,9.748786078074348,42.80077562654776,0.5672641213522513,1.4992519012820946,16.877627457378207,78.8540230028289,2.0
0.5709770845707112,1.464911226580622,12.043883507462358,26.277997063313038,0.42275098678358014,1.8395078471816637,10.512303364004019,9.090596507696459,0.5593551003561121,1.4577310129243204,10.309197259404218,21.065916609844127,0.5709427729955536,1.519849511180076,18.846989387616176,50.604377066699904,2.0
0.6140601355935275,1.419340006996182,10.742149317206763,29.06918729044297,0.5248613108126099,1.6129028496753564,9.001215131797691,13.4352668606797,0.6069290432109158,1.4431251872583548,25.60118643416012,37.97630078126926,0.5047921853443037,1.6974044216248307,9.177400655899444,12.43315532596138,2.0
0.5706288657640535,1.4770599512820328,13.839373736425804,25.7449379917295,0.5757747600273898,1.5150159363068534,3.3746232575728197,10.806607981694443,0.7221039396097708,1.1954384280794275,2.7193687484261706,50.67842267636968,0.6489068419968107,1.3588492113240833,12.807370418000634,38.7506823300624,2.0
0.5980017452621345,1.4670739094077445,4.461595441427726,6.176851559708355,0.5852598932051944,1.4877985857247655,8.399241791461485,11.500229060095629,0.6958218455313524,1.2345694593512158,8.695442871033526,62.634102841230685,0.6653786688220912,1.310023744495198,15.142005234043852,42.80934967453147,2.0
0.4671895210343515,1.8134845589570765,5.559532314954572,16.32302224189434,0.5007434742832769,1.704621959551996,3.5653486879673157,11.077198930241305,0.6740281642259843,1.2531320162157105,11.399557682685806,73.16267594222879,0.546512582189022,1.5841318447046229,15.327057579074795,52.55658047285756,2.0
0.5903849083445994,1.4330910311759977,17.548020449985202,32.095963235929304,0.5882700612221636,1.4182305251869178,3.2365299188170438,11.860302962776567,0.6682272511577426,1.2591629094467582,9.955129637540088,77.8848526626094,0.6237556143789295,1.4096661595968547,7.499148163716467,15.291639700599202,2.0
0.5326117122060379,1.5947786386793308,27.658631555167187,28.690289699285344,0.5223995689911827,1.608922074991527,5.312212032042355,12.579680612023948,0.7061426371163665,1.2408952018440684,8.193155374483302,55.57674786436915,0.5781799513025336,1.4800980452143013,6.932071847749976,17.50089982622353,2.0
